"","Text_ID","Sentence_Number","text","Word_idx"
"3178",286,286,"he",17
"3179",286,286,"means",18
"3180",286,286,"business",19
"3181",287,287,"derek",1
"3182",287,287,"reached",2
"3183",287,287,"for",3
"3184",287,287,"the",4
"3185",287,287,"statement",5
"3186",287,287,"and",6
"3187",287,287,"placed",7
"3188",287,287,"it",8
"3189",287,287,"in",9
"3190",287,287,"a",10
"3191",287,287,"more",11
"3192",287,287,"prominent",12
"3193",287,287,"position",13
"3194",287,287,"the",14
"3195",287,287,"better",15
"3196",287,287,"to",16
"3197",287,287,"remember",17
"3198",287,287,"it",18
"3199",287,287,"later",19
"3200",288,288,"dick",1
"3201",288,288,"sat",2
"3202",288,288,"down",3
"3203",288,288,"at",4
"3204",288,288,"the",5
"3205",288,288,"table",6
"3206",288,288,"and",7
"3207",288,288,"took",8
"3208",288,288,"the",9
"3209",288,288,"cup",10
"3210",288,288,"of",11
"3211",288,288,"tea",12
"3212",288,288,"that",13
"3213",288,288,"karen",14
"3214",288,288,"placed",15
"3215",288,288,"in",16
"3216",288,288,"front",17
"3217",288,288,"of",18
"3218",288,288,"him",19
"3219",289,289,"henry",1
"3220",289,289,"came",2
"3221",289,289,"out",3
"3222",289,289,"of",4
"3223",289,289,"his",5
"3224",289,289,"office",6
"3225",289,289,"and",7
"3226",289,289,"found",8
"3227",289,289,"neil",9
"3228",289,289,"standing",10
"3229",289,289,"against",11
"3230",289,289,"the",12
"3231",289,289,"wall",13
"3232",289,289,"with",14
"3233",289,289,"his",15
"3234",289,289,"hands",16
"3235",289,289,"in",17
"3236",289,289,"his",18
"3237",289,289,"pockets",19
"3238",290,290,"he",1
"3239",290,290,"could",2
"3240",290,290,"tell",3
"3241",290,290,"by",4
"3242",290,290,"the",5
"3243",290,290,"look",6
"3244",290,290,"of",7
"3245",290,290,"him",8
"3246",290,290,"and",9
"3247",290,290,"his",10
"3248",290,290,"actions",11
"3249",290,290,"that",12
"3250",290,290,"robert",13
"3251",290,290,"had",14
"3252",290,290,"been",15
"3253",290,290,"hitting",16
"3254",290,290,"the",17
"3255",290,290,"drink",18
"3256",290,290,"again",19
"3257",291,291,"he",1
"3258",291,291,"owned",2
"3259",291,291,"the",3
"3260",291,291,"garage",4
"3261",291,291,"in",5
"3262",291,291,"town",6
"3263",291,291,"and",7
"3264",291,291,"was",8
"3265",291,291,"trusted",9
"3266",291,291,"to",10
"3267",291,291,"do",11
"3268",291,291,"maintenance",12
"3269",291,291,"on",13
"3270",291,291,"all",14
"3271",291,291,"the",15
"3272",291,291,"cars",16
"3273",291,291,"in",17
"3274",291,291,"the",18
"3275",291,291,"village",19
"3276",292,292,"rachel",1
"3277",292,292,"for",2
"3278",292,292,"no",3
"3279",292,292,"reason",4
"3280",292,292,"at",5
"3281",292,292,"all",6
"3282",292,292,"dropped",7
"3283",292,292,"the",8
"3284",292,292,"fish",9
"3285",292,292,"slice",10
"3286",292,292,"on",11
"3287",292,292,"the",12
"3288",292,292,"floor",13
"3289",292,292,"and",14
"3290",292,292,"ran",15
"3291",292,292,"from",16
"3292",292,292,"the",17
"3293",292,292,"room",18
"3294",292,292,"crying",19
"3295",293,293,"i",1
"3296",293,293,"am",2
"3297",293,293,"a",3
"3298",293,293,"man",4
"3299",293,293,"of",5
"3300",293,293,"the",6
"3301",293,293,"dead",7
"3302",293,293,"and",8
"3303",293,293,"i",9
"3304",293,293,"have",10
"3305",293,293,"felt",11
"3306",293,293,"the",12
"3307",293,293,"anguish",13
"3308",293,293,"of",14
"3309",293,293,"those",15
"3310",293,293,"passing",16
"3311",293,293,"through",17
"3312",293,293,"my",18
"3313",293,293,"hands",19
"3314",294,294,"martin",1
"3315",294,294,"decided",2
"3316",294,294,"to",3
"3317",294,294,"step",4
"3318",294,294,"in",5
"3319",294,294,"when",6
"3320",294,294,"they",7
"3321",294,294,"asked",8
"3322",294,294,"everyone",9
"3323",294,294,"but",10
"3324",294,294,"nigel",11
"3325",294,294,"along",12
"3326",294,294,"for",13
"3327",294,294,"a",14
"3328",294,294,"pint",15
"3329",294,294,"after",16
"3330",294,294,"work",17
"3331",294,294,"on",18
"3332",294,294,"friday",19
"3333",295,295,"matt",1
"3334",295,295,"thought",2
"3335",295,295,"the",3
"3336",295,295,"best",4
"3337",295,295,"way",5
"3338",295,295,"to",6
"3339",295,295,"have",7
"3340",295,295,"a",8
"3341",295,295,"talk",9
"3342",295,295,"with",10
"3343",295,295,"patrick",11
"3344",295,295,"would",12
"3345",295,295,"be",13
"3346",295,295,"to",14
"3347",295,295,"take",15
"3348",295,295,"him",16
"3349",295,295,"for",17
"3350",295,295,"a",18
"3351",295,295,"pint",19
"3352",296,296,"we",1
"3353",296,296,"could",2
"3354",296,296,"not",3
"3355",296,296,"keep",4
"3356",296,296,"them",5
"3357",296,296,"in",6
"3358",296,296,"the",7
"3359",296,296,"country",8
"3360",296,296,"they",9
"3361",296,296,"had",10
"3362",296,296,"farms",11
"3363",296,296,"to",12
"3364",296,296,"return",13
"3365",296,296,"to",14
"3366",296,296,"services",15
"3367",296,296,"drawing",16
"3368",296,296,"to",17
"3369",296,296,"an",18
"3370",296,296,"end",19
"3371",297,297,"as",1
"3372",297,297,"soon",2
"3373",297,297,"as",3
"3374",297,297,"i",4
"3375",297,297,"got",5
"3376",297,297,"off",6
"3377",297,297,"the",7
"3378",297,297,"phone",8
"3379",297,297,"with",9
"3380",297,297,"the",10
"3381",297,297,"pet",11
"3382",297,297,"store",12
"3383",297,297,"man",13
"3384",297,297,"i",14
"3385",297,297,"rang",15
"3386",297,297,"gerry",16
"3387",297,297,"and",17
"3388",297,297,"told",18
"3389",297,297,"him",19
"3390",297,297,"everything",20
"3391",298,298,"graham",1
"3392",298,298,"took",2
"3393",298,298,"a",3
"3394",298,298,"long",4
"3395",298,298,"drink",5
"3396",298,298,"from",6
"3397",298,298,"his",7
"3398",298,298,"beer",8
"3399",298,298,"as",9
"3400",298,298,"if",10
"3401",298,298,"to",11
"3402",298,298,"signal",12
"3403",298,298,"that",13
"3404",298,298,"that",14
"3405",298,298,"was",15
"3406",298,298,"an",16
"3407",298,298,"end",17
"3408",298,298,"to",18
"3409",298,298,"the",19
"3410",298,298,"matter",20
"3411",299,299,"harvey",1
"3412",299,299,"longed",2
"3413",299,299,"for",3
"3414",299,299,"a",4
"3415",299,299,"son",5
"3416",299,299,"to",6
"3417",299,299,"carry",7
"3418",299,299,"on",8
"3419",299,299,"the",9
"3420",299,299,"family",10
"3421",299,299,"name",11
"3422",299,299,"and",12
"3423",299,299,"talked",13
"3424",299,299,"of",14
"3425",299,299,"little",15
"3426",299,299,"else",16
"3427",299,299,"in",17
"3428",299,299,"his",18
"3429",299,299,"letters",19
"3430",299,299,"home",20
"3431",300,300,"he",1
"3432",300,300,"slumped",2
"3433",300,300,"down",3
"3434",300,300,"on",4
"3435",300,300,"the",5
"3436",300,300,"chair",6
"3437",300,300,"by",7
"3438",300,300,"the",8
"3439",300,300,"fire",9
"3440",300,300,"in",10
"3441",300,300,"a",11
"3442",300,300,"heap",12
"3443",300,300,"like",13
"3444",300,300,"his",14
"3445",300,300,"whole",15
"3446",300,300,"body",16
"3447",300,300,"had",17
"3448",300,300,"suddenly",18
"3449",300,300,"got",19
"3450",300,300,"heavy",20
"3451",301,301,"he",1
"3452",301,301,"stood",2
"3453",301,301,"up",3
"3454",301,301,"as",4
"3455",301,301,"straight",5
"3456",301,301,"as",6
"3457",301,301,"he",7
"3458",301,301,"could",8
"3459",301,301,"with",9
"3460",301,301,"his",10
"3461",301,301,"hands",11
"3462",301,301,"behind",12
"3463",301,301,"his",13
"3464",301,301,"back",14
"3465",301,301,"and",15
"3466",301,301,"tried",16
"3467",301,301,"not",17
"3468",301,301,"to",18
"3469",301,301,"look",19
"3470",301,301,"scared",20
"3471",302,302,"he",1
"3472",302,302,"wrenched",2
"3473",302,302,"one",3
"3474",302,302,"arm",4
"3475",302,302,"from",5
"3476",302,302,"the",6
"3477",302,302,"man's",7
"3478",302,302,"grasp",8
"3479",302,302,"and",9
"3480",302,302,"used",10
"3481",302,302,"it",11
"3482",302,302,"to",12
"3483",302,302,"pull",13
"3484",302,302,"the",14
"3485",302,302,"man's",15
"3486",302,302,"ankles",16
"3487",302,302,"out",17
"3488",302,302,"from",18
"3489",302,302,"beneath",19
"3490",302,302,"him",20
"3491",303,303,"his",1
"3492",303,303,"lips",2
"3493",303,303,"were",3
"3494",303,303,"blue",4
"3495",303,303,"and",5
"3496",303,303,"though",6
"3497",303,303,"just",7
"3498",303,303,"conscious",8
"3499",303,303,"he",9
"3500",303,303,"was",10
"3501",303,303,"in",11
"3502",303,303,"no",12
"3503",303,303,"shape",13
"3504",303,303,"to",14
"3505",303,303,"walk",15
"3506",303,303,"talk",16
"3507",303,303,"or",17
"3508",303,303,"even",18
"3509",303,303,"breathe",19
"3510",303,303,"well",20
"3511",304,304,"i",1
"3512",304,304,"considered",2
"3513",304,304,"it",3
"3514",304,304,"to",4
"3515",304,304,"be",5
"3516",304,304,"the",6
"3517",304,304,"minimum",7
"3518",304,304,"information",8
"3519",304,304,"i",9
"3520",304,304,"could",10
"3521",304,304,"give",11
"3522",304,304,"out",12
"3523",304,304,"in",13
"3524",304,304,"order",14
"3525",304,304,"to",15
"3526",304,304,"bring",16
"3527",304,304,"the",17
"3528",304,304,"situation",18
"3529",304,304,"under",19
"3530",304,304,"control",20
"3531",305,305,"the",1
"3532",305,305,"next",2
"3533",305,305,"night",3
"3534",305,305,"after",4
"3535",305,305,"tea",5
"3536",305,305,"and",6
"3537",305,305,"locked",7
"3538",305,305,"in",8
"3539",305,305,"the",9
"3540",305,305,"cell",10
"3541",305,305,"for",11
"3542",305,305,"the",12
"3543",305,305,"night",13
"3544",305,305,"paul",14
"3545",305,305,"decided",15
"3546",305,305,"to",16
"3547",305,305,"write",17
"3548",305,305,"to",18
"3549",305,305,"his",19
"3550",305,305,"mum",20
"3551",306,306,"the",1
"3552",306,306,"water",2
"3553",306,306,"of",3
"3554",306,306,"the",4
"3555",306,306,"river",5
"3556",306,306,"seems",6
"3557",306,306,"to",7
"3558",306,306,"battle",8
"3559",306,306,"against",9
"3560",306,306,"the",10
"3561",306,306,"army",11
"3562",306,306,"dragging",12
"3563",306,306,"at",13
"3564",306,306,"their",14
"3565",306,306,"legs",15
"3566",306,306,"trying",16
"3567",306,306,"to",17
"3568",306,306,"pull",18
"3569",306,306,"them",19
"3570",306,306,"under",20
"3571",307,307,"they",1
"3572",307,307,"had",2
"3573",307,307,"been",3
"3574",307,307,"allowing",4
"3575",307,307,"their",5
"3576",307,307,"voices",6
"3577",307,307,"to",7
"3578",307,307,"rise",8
"3579",307,307,"and",9
"3580",307,307,"as",10
"3581",307,307,"the",11
"3582",307,307,"debate",12
"3583",307,307,"continued",13
"3584",307,307,"the",14
"3585",307,307,"rest",15
"3586",307,307,"of",16
"3587",307,307,"the",17
"3588",307,307,"crowd",18
"3589",307,307,"caught",19
"3590",307,307,"on",20
"3591",308,308,"they",1
"3592",308,308,"stop",2
"3593",308,308,"in",3
"3594",308,308,"the",4
"3595",308,308,"nearest",5
"3596",308,308,"village",6
"3597",308,308,"to",7
"3598",308,308,"water",8
"3599",308,308,"the",9
"3600",308,308,"horses",10
"3601",308,308,"but",11
"3602",308,308,"the",12
"3603",308,308,"men",13
"3604",308,308,"must",14
"3605",308,308,"do",15
"3606",308,308,"without",16
"3607",308,308,"if",17
"3608",308,308,"they",18
"3609",308,308,"mind",19
"3610",308,308,"sharing",20
"3611",309,309,"to",1
"3612",309,309,"one",2
"3613",309,309,"side",3
"3614",309,309,"out",4
"3615",309,309,"of",5
"3616",309,309,"sight",6
"3617",309,309,"of",7
"3618",309,309,"the",8
"3619",309,309,"priests",9
"3620",309,309,"on",10
"3621",309,309,"the",11
"3622",309,309,"steps",12
"3623",309,309,"of",13
"3624",309,309,"their",14
"3625",309,309,"temple",15
"3626",309,309,"was",16
"3627",309,309,"a",17
"3628",309,309,"circle",18
"3629",309,309,"of",19
"3630",309,309,"stones",20
"3631",310,310,"we",1
"3632",310,310,"have",2
"3633",310,310,"been",3
"3634",310,310,"given",4
"3635",310,310,"this",5
"3636",310,310,"voice",6
"3637",310,310,"in",7
"3638",310,310,"a",8
"3639",310,310,"language",9
"3640",310,310,"that",10
"3641",310,310,"is",11
"3642",310,310,"not",12
"3643",310,310,"our",13
"3644",310,310,"own",14
"3645",310,310,"with",15
"3646",310,310,"which",16
"3647",310,310,"to",17
"3648",310,310,"tell",18
"3649",310,310,"our",19
"3650",310,310,"story",20
"3651",311,311,"he",1
"3652",311,311,"carries",2
"3653",311,311,"an",3
"3654",311,311,"axe",4
"3655",311,311,"as",5
"3656",311,311,"long",6
"3657",311,311,"as",7
"3658",311,311,"your",8
"3659",311,311,"arm",9
"3660",311,311,"and",10
"3661",311,311,"he",11
"3662",311,311,"can",12
"3663",311,311,"split",13
"3664",311,311,"a",14
"3665",311,311,"man",15
"3666",311,311,"from",16
"3667",311,311,"head",17
"3668",311,311,"to",18
"3669",311,311,"toe",19
"3670",311,311,"with",20
"3671",311,311,"it",21
"3672",312,312,"he",1
"3673",312,312,"ought",2
"3674",312,312,"to",3
"3675",312,312,"have",4
"3676",312,312,"seen",5
"3677",312,312,"the",6
"3678",312,312,"patrol",7
"3679",312,312,"coming",8
"3680",312,312,"should",9
"3681",312,312,"have",10
"3682",312,312,"spotted",11
"3683",312,312,"their",12
"3684",312,312,"track",13
"3685",312,312,"noticed",14
"3686",312,312,"the",15
"3687",312,312,"way",16
"3688",312,312,"the",17
"3689",312,312,"forest",18
"3690",312,312,"was",19
"3691",312,312,"on",20
"3692",312,312,"edge",21
"3693",313,313,"sophie",1
"3694",313,313,"came",2
"3695",313,313,"back",3
"3696",313,313,"in",4
"3697",313,313,"and",5
"3698",313,313,"began",6
"3699",313,313,"to",7
"3700",313,313,"make",8
"3701",313,313,"morgan",9
"3702",313,313,"his",10
"3703",313,313,"breakfast",11
"3704",313,313,"while",12
"3705",313,313,"he",13
"3706",313,313,"sat",14
"3707",313,313,"drinking",15
"3708",313,313,"his",16
"3709",313,313,"coffee",17
"3710",313,313,"and",18
"3711",313,313,"reading",19
"3712",313,313,"the",20
"3713",313,313,"paper",21
"3714",314,314,"my",1
"3715",314,314,"nose",2
"3716",314,314,"was",3
"3717",314,314,"and",4
"3718",314,314,"continues",5
"3719",314,314,"to",6
"3720",314,314,"be",7
"3721",314,314,"broken",8
"3722",314,314,"also",9
"3723",314,314,"my",10
"3724",314,314,"ribs",11
"3725",314,314,"and",12
"3726",314,314,"legs",13
"3727",314,314,"were",14
"3728",314,314,"bruised",15
"3729",314,314,"after",16
"3730",314,314,"the",17
"3731",314,314,"collision",18
"3732",314,314,"with",19
"3733",314,314,"the",20
"3734",314,314,"wheelchair",21
"3735",315,315,"putting",1
"3736",315,315,"himself",2
"3737",315,315,"between",3
"3738",315,315,"fred",4
"3739",315,315,"and",5
"3740",315,315,"his",6
"3741",315,315,"dad",7
"3742",315,315,"could",8
"3743",315,315,"only",9
"3744",315,315,"do",10
"3745",315,315,"more",11
"3746",315,315,"harm",12
"3747",315,315,"than",13
"3748",315,315,"good",14
"3749",315,315,"at",15
"3750",315,315,"least",16
"3751",315,315,"that's",17
"3752",315,315,"what",18
"3753",315,315,"neil",19
"3754",315,315,"told",20
"3755",315,315,"him",21
"3756",316,316,"they",1
"3757",316,316,"have",2
"3758",316,316,"never",3
"3759",316,316,"come",4
"3760",316,316,"this",5
"3761",316,316,"way",6
"3762",316,316,"before",7
"3763",316,316,"and",8
"3764",316,316,"so",9
"3765",316,316,"the",10
"3766",316,316,"hour",11
"3767",316,316,"of",12
"3768",316,316,"their",13
"3769",316,316,"arrival",14
"3770",316,316,"is",15
"3771",316,316,"strange",16
"3772",316,316,"if",17
"3773",316,316,"they",18
"3774",316,316,"wish",19
"3775",316,316,"to",20
"3776",316,316,"trade",21
"3777",317,317,"by",1
"3778",317,317,"the",2
"3779",317,317,"time",3
"3780",317,317,"he",4
"3781",317,317,"got",5
"3782",317,317,"home",6
"3783",317,317,"he",7
"3784",317,317,"was",8
"3785",317,317,"feeling",9
"3786",317,317,"a",10
"3787",317,317,"little",11
"3788",317,317,"light",12
"3789",317,317,"headed",13
"3790",317,317,"and",14
"3791",317,317,"felt",15
"3792",317,317,"like",16
"3793",317,317,"he",17
"3794",317,317,"could",18
"3795",317,317,"take",19
"3796",317,317,"on",20
"3797",317,317,"the",21
"3798",317,317,"world",22
"3799",318,318,"he",1
"3800",318,318,"made",2
"3801",318,318,"a",3
"3802",318,318,"funny",4
"3803",318,318,"noise",5
"3804",318,318,"and",6
"3805",318,318,"shook",7
"3806",318,318,"his",8
"3807",318,318,"head",9
"3808",318,318,"and",10
"3809",318,318,"raised",11
"3810",318,318,"his",12
"3811",318,318,"hands",13
"3812",318,318,"to",14
"3813",318,318,"indicate",15
"3814",318,318,"that",16
"3815",318,318,"he",17
"3816",318,318,"was",18
"3817",318,318,"useless",19
"3818",318,318,"at",20
"3819",318,318,"describing",21
"3820",318,318,"people",22
"3821",319,319,"once",1
"3822",319,319,"he'd",2
"3823",319,319,"chopped",3
"3824",319,319,"just",4
"3825",319,319,"about",5
"3826",319,319,"half",6
"3827",319,319,"he",7
"3828",319,319,"stuck",8
"3829",319,319,"the",9
"3830",319,319,"axe",10
"3831",319,319,"into",11
"3832",319,319,"the",12
"3833",319,319,"chopping",13
"3834",319,319,"block",14
"3835",319,319,"and",15
"3836",319,319,"made",16
"3837",319,319,"his",17
"3838",319,319,"way",18
"3839",319,319,"inside",19
"3840",319,319,"to",20
"3841",319,319,"have",21
"3842",319,319,"breakfast",22
"3843",320,320,"unlike",1
"3844",320,320,"the",2
"3845",320,320,"television",3
"3846",320,320,"in",4
"3847",320,320,"the",5
"3848",320,320,"kitchen",6
"3849",320,320,"or",7
"3850",320,320,"the",8
"3851",320,320,"chairs",9
"3852",320,320,"in",10
"3853",320,320,"the",11
"3854",320,320,"lounge",12
"3855",320,320,"or",13
"3856",320,320,"much",14
"3857",320,320,"in",15
"3858",320,320,"the",16
"3859",320,320,"flat",17
"3860",320,320,"the",18
"3861",320,320,"stereo",19
"3862",320,320,"was",20
"3863",320,320,"not",21
"3864",320,320,"dusty",22
"3865",321,321,"kate",1
"3866",321,321,"propped",2
"3867",321,321,"herself",3
"3868",321,321,"up",4
"3869",321,321,"on",5
"3870",321,321,"her",6
"3871",321,321,"elbows",7
"3872",321,321,"her",8
"3873",321,321,"wine",9
"3874",321,321,"glass",10
"3875",321,321,"standing",11
"3876",321,321,"in",12
"3877",321,321,"the",13
"3878",321,321,"tall",14
"3879",321,321,"grass",15
"3880",321,321,"besides",16
"3881",321,321,"her",17
"3882",321,321,"and",18
"3883",321,321,"announced",19
"3884",321,321,"that",20
"3885",321,321,"we",21
"3886",321,321,"should",22
"3887",321,321,"talk",23
"3888",322,322,"he",1
"3889",322,322,"stood",2
"3890",322,322,"over",3
"3891",322,322,"the",4
"3892",322,322,"small",5
"3893",322,322,"sofa",6
"3894",322,322,"at",7
"3895",322,322,"the",8
"3896",322,322,"other",9
"3897",322,322,"end",10
"3898",322,322,"of",11
"3899",322,322,"his",12
"3900",322,322,"office",13
"3901",322,322,"and",14
"3902",322,322,"watched",15
"3903",322,322,"the",16
"3904",322,322,"small",17
"3905",322,322,"figure",18
"3906",322,322,"curl",19
"3907",322,322,"up",20
"3908",322,322,"under",21
"3909",322,322,"his",22
"3910",322,322,"jacket",23
"3911",323,323,"in",1
"3912",323,323,"the",2
"3913",323,323,"distance",3
"3914",323,323,"the",4
"3915",323,323,"walls",5
"3916",323,323,"appeared",6
"3917",323,323,"as",7
"3918",323,323,"the",8
"3919",323,323,"outline",9
"3920",323,323,"of",10
"3921",323,323,"a",11
"3922",323,323,"great",12
"3923",323,323,"dragon",13
"3924",323,323,"curled",14
"3925",323,323,"and",15
"3926",323,323,"sleeping",16
"3927",323,323,"back",17
"3928",323,323,"to",18
"3929",323,323,"the",19
"3930",323,323,"wind",20
"3931",323,323,"and",21
"3932",323,323,"wings",22
"3933",323,323,"folded",23
"3934",324,324,"peter",1
"3935",324,324,"went",2
"3936",324,324,"to",3
"3937",324,324,"bed",4
"3938",324,324,"giving",5
"3939",324,324,"himself",6
"3940",324,324,"his",7
"3941",324,324,"word",8
"3942",324,324,"that",9
"3943",324,324,"while",10
"3944",324,324,"hugh",11
"3945",324,324,"wasn't",12
"3946",324,324,"around",13
"3947",324,324,"he'd",14
"3948",324,324,"look",15
"3949",324,324,"out",16
"3950",324,324,"for",17
"3951",324,324,"george",18
"3952",324,324,"as",19
"3953",324,324,"much",20
"3954",324,324,"as",21
"3955",324,324,"he",22
"3956",324,324,"could",23
"3957",325,325,"there",1
"3958",325,325,"was",2
"3959",325,325,"a",3
"3960",325,325,"pause",4
"3961",325,325,"then",5
"3962",325,325,"the",6
"3963",325,325,"distant",7
"3964",325,325,"rattle",8
"3965",325,325,"of",9
"3966",325,325,"stone",10
"3967",325,325,"on",11
"3968",325,325,"stone",12
"3969",325,325,"followed",13
"3970",325,325,"closely",14
"3971",325,325,"by",15
"3972",325,325,"its",16
"3973",325,325,"echo",17
"3974",325,325,"from",18
"3975",325,325,"the",19
"3976",325,325,"high",20
"3977",325,325,"mountain",21
"3978",325,325,"walls",22
"3979",325,325,"behind",23
"3980",326,326,"ever",1
"3981",326,326,"devoted",2
"3982",326,326,"to",3
"3983",326,326,"his",4
"3984",326,326,"wife",5
"3985",326,326,"he",6
"3986",326,326,"was",7
"3987",326,326,"at",8
"3988",326,326,"her",9
"3989",326,326,"side",10
"3990",326,326,"in",11
"3991",326,326,"the",12
"3992",326,326,"delivery",13
"3993",326,326,"room",14
"3994",326,326,"when",15
"3995",326,326,"she",16
"3996",326,326,"gave",17
"3997",326,326,"birth",18
"3998",326,326,"to",19
"3999",326,326,"a",20
"4000",326,326,"baby",21
"4001",326,326,"girl",22
"4002",326,326,"in",23
"4003",326,326,"1978",24
"4004",327,327,"sue",1
"4005",327,327,"shook",2
"4006",327,327,"her",3
"4007",327,327,"head",4
"4008",327,327,"as",5
"4009",327,327,"she",6
"4010",327,327,"watched",7
"4011",327,327,"nicholas",8
"4012",327,327,"give",9
"4013",327,327,"up",10
"4014",327,327,"on",11
"4015",327,327,"fighting",12
"4016",327,327,"to",13
"4017",327,327,"stay",14
"4018",327,327,"awake",15
"4019",327,327,"and",16
"4020",327,327,"fall",17
"4021",327,327,"asleep",18
"4022",327,327,"on",19
"4023",327,327,"the",20
"4024",327,327,"chair",21
"4025",327,327,"by",22
"4026",327,327,"the",23
"4027",327,327,"fire",24
"4028",328,328,"if",1
"4029",328,328,"you",2
"4030",328,328,"had",3
"4031",328,328,"asked",4
"4032",328,328,"him",5
"4033",328,328,"seconds",6
"4034",328,328,"after",7
"4035",328,328,"visiting",8
"4036",328,328,"the",9
"4037",328,328,"bar",10
"4038",328,328,"what",11
"4039",328,328,"colour",12
"4040",328,328,"the",13
"4041",328,328,"girl's",14
"4042",328,328,"hair",15
"4043",328,328,"was",16
"4044",328,328,"he",17
"4045",328,328,"would",18
"4046",328,328,"have",19
"4047",328,328,"probably",20
"4048",328,328,"turned",21
"4049",328,328,"around",22
"4050",328,328,"to",23
"4051",328,328,"look",24
"4052",329,329,"phil",1
"4053",329,329,"ran",2
"4054",329,329,"up",3
"4055",329,329,"to",4
"4056",329,329,"the",5
"4057",329,329,"water",6
"4058",329,329,"tank",7
"4059",329,329,"his",8
"4060",329,329,"mum",9
"4061",329,329,"would",10
"4062",329,329,"kill",11
"4063",329,329,"nigel",12
"4064",329,329,"if",13
"4065",329,329,"she",14
"4066",329,329,"knew",15
"4067",329,329,"he'd",16
"4068",329,329,"sent",17
"4069",329,329,"him",18
"4070",329,329,"up",19
"4071",329,329,"the",20
"4072",329,329,"hill",21
"4073",329,329,"without",22
"4074",329,329,"a",23
"4075",329,329,"jacket",24
"4076",330,330,"the",1
"4077",330,330,"following",2
"4078",330,330,"day",3
"4079",330,330,"it",4
"4080",330,330,"was",5
"4081",330,330,"made",6
"4082",330,330,"clear",7
"4083",330,330,"to",8
"4084",330,330,"laura",9
"4085",330,330,"if",10
"4086",330,330,"not",11
"4087",330,330,"in",12
"4088",330,330,"so",13
"4089",330,330,"many",14
"4090",330,330,"words",15
"4091",330,330,"that",16
"4092",330,330,"she",17
"4093",330,330,"really",18
"4094",330,330,"needed",19
"4095",330,330,"to",20
"4096",330,330,"be",21
"4097",330,330,"moving",22
"4098",330,330,"out",23
"4099",330,330,"soon",24
"4100",331,331,"the",1
"4101",331,331,"very",2
"4102",331,331,"streets",3
"4103",331,331,"seemed",4
"4104",331,331,"to",5
"4105",331,331,"know",6
"4106",331,331,"the",7
"4107",331,331,"gossip",8
"4108",331,331,"it",9
"4109",331,331,"passed",10
"4110",331,331,"from",11
"4111",331,331,"head",12
"4112",331,331,"to",13
"4113",331,331,"head",14
"4114",331,331,"not",15
"4115",331,331,"by",16
"4116",331,331,"mouth",17
"4117",331,331,"but",18
"4118",331,331,"seemingly",19
"4119",331,331,"by",20
"4120",331,331,"sheer",21
"4121",331,331,"power",22
"4122",331,331,"of",23
"4123",331,331,"will",24
"4124",332,332,"mary",1
"4125",332,332,"had",2
"4126",332,332,"absolutely",3
"4127",332,332,"no",4
"4128",332,332,"idea",5
"4129",332,332,"what",6
"4130",332,332,"the",7
"4131",332,332,"woman",8
"4132",332,332,"was",9
"4133",332,332,"talking",10
"4134",332,332,"about",11
"4135",332,332,"but",12
"4136",332,332,"there",13
"4137",332,332,"were",14
"4138",332,332,"few",15
"4139",332,332,"things",16
"4140",332,332,"that",17
"4141",332,332,"annoyed",18
"4142",332,332,"her",19
"4143",332,332,"more",20
"4144",332,332,"than",21
"4145",332,332,"adults",22
"4146",332,332,"reading",23
"4147",332,332,"children's",24
"4148",332,332,"books",25
"4149",333,333,"sarah",1
"4150",333,333,"is",2
"4151",333,333,"not",3
"4152",333,333,"in",4
"4153",333,333,"a",5
"4154",333,333,"wheelchair",6
"4155",333,333,"she",7
"4156",333,333,"is",8
"4157",333,333,"not",9
"4158",333,333,"big",10
"4159",333,333,"and",11
"4160",333,333,"strong",12
"4161",333,333,"top",13
"4162",333,333,"half",14
"4163",333,333,"or",15
"4164",333,333,"bottom",16
"4165",333,333,"and",17
"4166",333,333,"she",18
"4167",333,333,"does",19
"4168",333,333,"not",20
"4169",333,333,"speak",21
"4170",333,333,"with",22
"4171",333,333,"an",23
"4172",333,333,"american",24
"4173",333,333,"accent",25
"4174",334,334,"he",1
"4175",334,334,"could",2
"4176",334,334,"see",3
"4177",334,334,"a",4
"4178",334,334,"paying",5
"4179",334,334,"job",6
"4180",334,334,"just",7
"4181",334,334,"about",8
"4182",334,334,"to",9
"4183",334,334,"slip",10
"4184",334,334,"out",11
"4185",334,334,"of",12
"4186",334,334,"his",13
"4187",334,334,"fingers",14
"4188",334,334,"and",15
"4189",334,334,"he",16
"4190",334,334,"knew",17
"4191",334,334,"he",18
"4192",334,334,"had",19
"4193",334,334,"to",20
"4194",334,334,"act",21
"4195",334,334,"fast",22
"4196",334,334,"to",23
"4197",334,334,"save",24
"4198",334,334,"it",25
"4199",335,335,"if",1
"4200",335,335,"he",2
"4201",335,335,"does",3
"4202",335,335,"decide",4
"4203",335,335,"to",5
"4204",335,335,"do",6
"4205",335,335,"anything",7
"4206",335,335,"he'll",8
"4207",335,335,"fill",9
"4208",335,335,"their",10
"4209",335,335,"bones",11
"4210",335,335,"with",12
"4211",335,335,"fire",13
"4212",335,335,"put",14
"4213",335,335,"ashes",15
"4214",335,335,"in",16
"4215",335,335,"their",17
"4216",335,335,"lights",18
"4217",335,335,"and",19
"4218",335,335,"blow",20
