"","text_id","curr_ia_idx","curr_fix_dur","word","next_ia_idx","next_word","prev_ia_idx","subj","sent_id"
"72248",179,4,136,"the",6,"wall",1,39,179
"72249",179,6,152,"wall",8,"now",4,39,179
"72250",179,8,132,"now",10,"offered",6,39,179
"72251",179,10,156,"offered",12,"comfort.",8,39,179
"72252",179,12,208,"comfort.",10,"offered",10,39,179
"72253",179,10,208,"offered",10,"offered",12,39,179
"72254",179,10,228,"offered",10,"offered",10,39,179
"72255",179,10,96,"offered",4,"the",10,39,179
"72256",179,4,240,"the",2,"stared",10,39,179
"72257",179,2,300,"stared",4,"the",4,39,179
"72258",181,4,160,"about",NA,"-",NA,39,181
"72259",181,NA,88,"-",NA,"-",4,39,181
"72260",181,NA,72,"-",NA,"-",NA,39,181
"72261",181,NA,140,"-",5,"the",NA,39,181
"72262",181,5,136,"the",6,"things",NA,39,181
"72263",181,6,184,"things",7,"people",5,39,181
"72264",181,7,156,"people",9,"about",6,39,181
"72265",181,9,136,"about",12,"dates.",7,39,181
"72266",181,12,700,"dates.",6,"things",9,39,181
"72267",181,6,188,"things",5,"the",12,39,181
"72268",181,5,36,"the",4,"about",6,39,181
"72269",181,4,92,"about",1,"We",5,39,181
"72270",181,1,192,"We",3,"talk",4,39,181
"72271",181,3,188,"talk",6,"things",1,39,181
"72272",181,6,256,"things",7,"people",3,39,181
"72273",181,7,248,"people",7,"people",6,39,181
"72274",181,7,156,"people",9,"about",7,39,181
"72275",181,9,140,"about",NA,"-",7,39,181
"72276",181,NA,180,"-",10,"on",9,39,181
"72277",181,10,44,"on",NA,"-",NA,39,181
"72278",181,NA,352,"-",NA,"-",10,39,181
"72279",181,NA,140,"-",3,"talk",NA,39,181
"72280",181,3,180,"talk",2,"should",NA,39,181
"72281",181,2,172,"should",5,"the",3,39,181
"72282",182,NA,88,"-",7,"happened",NA,39,182
"72283",182,7,148,"happened",9,"Saturday,",NA,39,182
"72284",182,9,184,"Saturday,",5,"me",7,39,182
"72285",182,5,192,"me",9,"Saturday,",9,39,182
"72286",182,9,164,"Saturday,",12,"step.",5,39,182
"72287",182,12,152,"step.",11,"by",9,39,182
"72288",183,NA,168,"-",NA,"-",NA,39,183
"72289",183,NA,176,"-",5,"of",NA,39,183
"72290",183,5,152,"of",6,"tea",NA,39,183
"72291",183,6,148,"tea",10,"table",5,39,183
"72292",183,10,160,"table",11,"with",6,39,183
"72293",183,11,124,"with",13,"bang.",10,39,183
"72294",185,8,172,"the",12,"his",NA,39,185
"72295",185,12,172,"his",13,"flat.",8,39,185
"72296",185,13,148,"flat.",12,"his",12,39,185
"72297",185,12,368,"his",8,"the",13,39,185
"72298",186,NA,72,"-",NA,"-",6,39,186
"72299",186,NA,72,"-",NA,"-",NA,39,186
"72300",186,NA,112,"-",5,"leave",NA,39,186
"72301",186,5,112,"leave",6,"this",NA,39,186
"72302",186,6,124,"this",7,"spot",5,39,186
"72303",186,7,100,"spot",8,"be",6,39,186
"72304",186,8,148,"be",9,"very",7,39,186
"72305",186,9,108,"very",11,"what",8,39,186
"72306",186,11,460,"what",11,"what",9,39,186
"72307",186,11,164,"what",10,"careful",11,39,186
"72308",186,10,124,"careful",4,"we",11,39,186
"72309",186,4,152,"we",NA,"-",10,39,186
"72310",186,NA,208,"-",5,"leave",4,39,186
"72311",186,5,108,"leave",7,"spot",NA,39,186
"72312",186,7,128,"spot",10,"careful",5,39,186
"72313",186,10,188,"careful",13,"say.",7,39,186
"72314",187,4,156,"the",8,"that",NA,39,187
"72315",187,8,172,"that",10,"almost",4,39,187
"72316",187,10,168,"almost",12,"it",8,39,187
"72317",188,NA,492,"-",NA,"-",NA,39,188
"72318",188,NA,164,"-",7,"fell",NA,39,188
"72319",188,7,368,"fell",7,"fell",NA,39,188
"72320",188,7,320,"fell",8,"to",7,39,188
"72321",188,8,100,"to",10,"floor",7,39,188
"72322",188,10,168,"floor",10,"floor",8,39,188
"72323",188,10,172,"floor",13,"thud.",10,39,188
"72324",188,13,408,"thud.",7,"fell",10,39,188
"72325",188,7,52,"fell",NA,"-",13,39,188
"72326",188,NA,296,"-",NA,"-",7,39,188
"72327",188,NA,400,"-",NA,"-",NA,39,188
"72328",188,NA,144,"-",7,"fell",NA,39,188
"72329",188,7,220,"fell",10,"floor",NA,39,188
"72330",188,10,204,"floor",13,"thud.",7,39,188
"72331",188,13,296,"thud.",11,"with",10,39,188
"72332",188,11,300,"with",12,"a",13,39,188
"72333",188,12,108,"a",NA,"-",11,39,188
"72334",189,2,236,"smiled",3,"again",2,39,189
"72335",189,3,176,"again",5,"felt",2,39,189
"72336",189,5,196,"felt",7,"a",3,39,189
"72337",189,7,160,"a",8,"man",5,39,189
"72338",189,8,160,"man",11,"just",7,39,189
"72339",189,11,176,"just",13,"kid.",8,39,189
"72340",189,13,192,"kid.",12,"the",11,39,189
"72341",189,12,368,"the",11,"just",13,39,189
"72342",189,11,208,"just",3,"again",12,39,189
"72343",189,3,196,"again",3,"again",11,39,189
"72344",189,3,160,"again",5,"felt",3,39,189
"72345",189,5,164,"felt",6,"like",3,39,189
"72346",189,6,164,"like",10,"not",5,39,189
"72347",189,10,252,"not",12,"the",6,39,189
"72348",190,4,208,"ability",1,"He's",1,39,190
"72349",190,1,228,"He's",3,"the",4,39,190
"72350",190,3,144,"the",7,"but",1,39,190
"72351",190,7,224,"but",6,"work",3,39,190
"72352",190,6,280,"work",4,"ability",7,39,190
"72353",190,4,256,"ability",1,"He's",6,39,190
"72354",190,1,144,"He's",5,"to",4,39,190
"72355",190,5,192,"to",9,"just",1,39,190
"72356",190,9,252,"just",11,"bored",5,39,190
"72357",190,11,156,"bored",13,"easy.",9,39,190
"72358",190,13,192,"easy.",12,"too",11,39,190
"72359",190,12,196,"too",10,"gets",13,39,190
"72360",190,10,148,"gets",2,"got",12,39,190
"72361",190,2,208,"got",6,"work",10,39,190
"72362",190,6,136,"work",10,"gets",2,39,190
"72363",192,4,120,"any",2,"can't",7,39,192
"72364",192,2,204,"can't",4,"any",4,39,192
"72365",192,4,132,"any",7,"talk",2,39,192
"72366",192,7,148,"talk",8,"getting",4,39,192
"72367",192,8,148,"getting",11,"of",7,39,192
"72368",192,11,164,"of",13,"mess.",8,39,192
"72369",192,13,176,"mess.",12,"this",11,39,192
"72370",192,12,72,"this",9,"you",13,39,192
"72371",193,7,136,"they",3,"out",9,39,193
"72372",193,3,272,"out",4,"my",7,39,193
"72373",193,4,136,"my",6,"and",3,39,193
"72374",193,6,128,"and",8,"said",4,39,193
"72375",193,8,124,"said",10,"had",6,39,193
"72376",193,10,128,"had",11,"broken",8,39,193
"72377",193,11,128,"broken",12,"my",10,39,193
"72378",193,12,100,"my",13,"wrists.",11,39,193
"72379",193,13,48,"wrists.",13,"wrists.",12,39,193
"72380",193,13,208,"wrists.",9,"I",13,39,193
"72381",193,9,148,"I",8,"said",13,39,193
"72382",193,8,132,"said",6,"and",9,39,193
"72383",193,6,228,"and",8,"said",8,39,193
"72384",193,8,136,"said",10,"had",6,39,193
"72385",193,10,148,"had",11,"broken",8,39,193
"72386",193,11,172,"broken",10,"had",10,39,193
"72387",193,10,328,"had",10,"had",11,39,193
"72388",194,3,156,"just",5,"a",NA,39,194
"72389",194,5,208,"a",4,"pick",3,39,194
"72390",194,4,112,"pick",6,"dry",5,39,194
"72391",194,6,140,"dry",9,"drink",4,39,194
"72392",194,9,232,"drink",12,"get",6,39,194
"72393",194,12,220,"get",13,"drunk.",9,39,194
"72394",194,13,112,"drunk.",10,"it",12,39,194
"72395",194,10,288,"it",11,"to",13,39,194
"72396",195,7,140,"ready",10,"out",5,39,195
"72397",195,10,156,"out",12,"Saturday",7,39,195
"72398",197,3,124,"on",2,"knocked",3,39,197
"72399",197,2,304,"knocked",4,"the",3,39,197
"72400",197,4,128,"the",7,"waited",2,39,197
"72401",197,7,132,"waited",8,"till",4,39,197
"72402",197,8,148,"till",11,"told",7,39,197
"72403",197,11,320,"told",13,"enter.",8,39,197
"72404",197,13,220,"enter.",11,"told",11,39,197
"72405",198,5,140,"entrance",3,"at",6,39,198
"72406",198,3,140,"at",2,"sat",5,39,198
"72407",198,2,188,"sat",4,"the",3,39,198
"72408",198,4,124,"the",6,"to",2,39,198
"72409",198,6,168,"to",8,"warehouse",4,39,198
"72410",198,8,168,"warehouse",8,"warehouse",6,39,198
"72411",198,8,104,"warehouse",13,"cigarette.",8,39,198
"72412",198,13,80,"cigarette.",13,"cigarette.",8,39,198
"72413",198,13,192,"cigarette.",11,"up",13,39,198
"72414",198,11,144,"up",10,"made",13,39,198
"72415",198,10,196,"made",11,"up",11,39,198
"72416",198,11,156,"up",10,"made",10,39,198
"72417",198,10,40,"made",8,"warehouse",11,39,198
"72418",198,8,72,"warehouse",5,"entrance",10,39,198
"72419",199,3,232,"down",NA,"-",NA,39,199
"72420",199,NA,128,"-",5,"an",3,39,199
"72421",199,5,136,"an",7,"table",NA,39,199
"72422",199,7,152,"table",9,"began",5,39,199
"72423",199,9,140,"began",13,"breakfast.",7,39,199
"72424",201,5,196,"placed",4,"she",NA,39,201
"72425",201,4,64,"she",NA,"-",5,39,201
"72426",201,NA,64,"-",3,"one",4,39,201
"72427",201,3,100,"one",NA,"-",NA,39,201
"72428",201,NA,92,"-",5,"placed",3,39,201
"72429",201,5,152,"placed",6,"her",NA,39,201
"72430",201,6,148,"her",7,"teeth",5,39,201
"72431",201,7,128,"teeth",8,"about",6,39,201
"72432",201,8,144,"about",10,"necks",7,39,201
"72433",201,10,364,"necks",13,"them.",8,39,201
"72434",201,13,292,"them.",9,"their",10,39,201
"72435",201,9,216,"their",10,"necks",13,39,201
"72436",201,10,256,"necks",NA,"-",9,39,201
"72437",201,NA,344,"-",NA,"-",10,39,201
"72438",202,4,208,"him",5,"off",2,39,202
"72439",202,5,176,"off",9,"fell",4,39,202
"72440",202,9,204,"fell",12,"little",5,39,202
"72441",202,12,336,"little",12,"little",9,39,202
"72442",202,12,240,"little",12,"little",12,39,202
"72443",209,NA,144,"-",7,"stopped",5,39,209
"72444",209,7,168,"stopped",9,"way",NA,39,209
"72445",209,9,368,"way",12,"glared",7,39,209
"72446",209,12,252,"glared",14,"him.",9,39,209
"72447",209,14,192,"him.",12,"glared",12,39,209
"72448",210,4,248,"son",4,"son",3,39,210
"72449",210,4,136,"son",6,"on",4,39,210
"72450",210,6,132,"on",8,"table",4,39,210
"72451",210,8,152,"table",10,"laid",6,39,210
"72452",210,10,152,"laid",13,"beside",8,39,210
"72453",210,13,208,"beside",13,"beside",10,39,210
"72454",210,13,204,"beside",12,"belt",13,39,210
"72455",210,12,256,"belt",13,"beside",13,39,210
"72456",210,13,248,"beside",14,"him.",12,39,210
"72457",210,14,172,"him.",NA,"-",13,39,210
"72458",210,NA,172,"-",6,"on",14,39,210
"72459",210,6,180,"on",4,"son",NA,39,210
"72460",210,4,220,"son",3,"his",6,39,210
"72461",211,2,200,"I",NA,"-",3,39,211
"72462",211,NA,24,"-",6,"the",2,39,211
"72463",211,6,372,"the",8,"I'll",NA,39,211
"72464",211,8,200,"I'll",10,"you",6,39,211
"72465",211,10,152,"you",14,"happened.",8,39,211
"72466",211,14,204,"happened.",12,"on",10,39,211
"72467",211,12,212,"on",11,"in",14,39,211
"72468",211,11,108,"in",3,"have",12,39,211
"72469",211,3,248,"have",6,"the",11,39,211
"72470",211,6,200,"the",13,"what",3,39,211
"72471",221,3,228,"his",2,"washed",1,39,221
"72472",221,2,116,"washed",7,"on",3,39,221
"72473",221,7,248,"on",10,"in",2,39,221
"72474",221,10,148,"in",14,"stove.",7,39,221
"72475",226,4,164,"got",8,"van",NA,39,226
"72476",226,8,208,"van",10,"picked",4,39,226
"72477",226,10,176,"picked",13,"two",8,39,226
"72478",227,5,100,"her",2,"speaker",8,39,227
"72479",227,2,184,"speaker",3,"turned",5,39,227
"72480",227,3,196,"turned",5,"her",2,39,227
"72481",227,5,176,"her",7,"a",3,39,227
"72482",227,7,236,"a",10,"a",5,39,227
"72483",227,10,140,"a",13,"his",7,39,227
"72484",227,13,152,"his",14,"head.",10,39,227
"72485",227,14,152,"head.",13,"his",13,39,227
"72486",228,4,124,"can",5,"breathe",NA,39,228
"72487",228,5,188,"breathe",5,"breathe",4,39,228
"72488",228,5,248,"breathe",6,"fire",5,39,228
"72489",228,6,232,"fire",8,"kill",5,39,228
"72490",228,8,148,"kill",10,"man",6,39,228
"72491",228,10,160,"man",13,"single",8,39,228
"72492",228,13,176,"single",14,"word.",10,39,228
"72493",228,14,204,"word.",11,"with",13,39,228
"72494",228,11,296,"with",14,"word.",14,39,228
"72495",228,14,200,"word.",NA,"-",11,39,228
"72496",228,NA,216,"-",NA,"-",14,39,228
"72497",228,NA,60,"-",NA,"-",NA,39,228
"72498",230,3,204,"back",2,"came",2,39,230
"72499",230,2,108,"came",5,"his",3,39,230
"72500",230,5,108,"his",6,"senses",2,39,230
"72501",230,6,36,"senses",7,"when",5,39,230
"72502",230,7,240,"when",9,"heard",6,39,230
"72503",230,9,144,"heard",12,"stand",7,39,230
"72504",230,12,292,"stand",14,"to",9,39,230
"72505",230,14,180,"to",15,"him.",12,39,230
"72506",230,15,188,"him.",14,"to",14,39,230
"72507",230,14,160,"to",3,"back",15,39,230
"72508",230,3,260,"back",5,"his",14,39,230
"72509",230,5,292,"his",6,"senses",3,39,230
"72510",230,6,436,"senses",5,"his",5,39,230
"72511",230,5,276,"his",6,"senses",6,39,230
"72512",230,6,220,"senses",9,"heard",5,39,230
"72513",230,9,160,"heard",10,"his",6,39,230
"72514",230,10,176,"his",11,"dad",9,39,230
"72515",230,11,144,"dad",13,"up",10,39,230
"72516",230,13,244,"up",14,"to",11,39,230
"72517",230,14,36,"to",3,"back",13,39,230
"72518",230,3,208,"back",6,"senses",14,39,230
"72519",230,6,144,"senses",10,"his",3,39,230
"72520",230,10,164,"his",12,"stand",6,39,230
"72521",230,12,188,"stand",14,"to",10,39,230
"72522",235,6,124,"dressed",8,"invited",4,39,235
"72523",235,8,172,"invited",13,"cup",6,39,235
"72524",235,13,148,"cup",15,"tea.",8,39,235
"72525",235,15,220,"tea.",12,"a",13,39,235
"72526",235,12,160,"a",11,"for",15,39,235
"72527",239,2,208,"know",4,"drinks",2,39,239
"72528",239,4,152,"drinks",6,"little",2,39,239
"72529",239,6,216,"little",7,"too",4,39,239
"72530",239,7,136,"too",10,"has",6,39,239
"72531",239,10,136,"has",13,"of",7,39,239
"72532",239,13,224,"of",15,"temper.",10,39,239
"72533",239,15,136,"temper.",11,"a",13,39,239
"72534",241,4,336,"a",2,"this",1,39,241
"72535",241,2,304,"this",5,"movie",4,39,241
"72536",241,5,120,"movie",6,"instead",2,39,241
"72537",241,6,92,"instead",9,"book",5,39,241
"72538",241,9,188,"book",12,"be",6,39,241
"72539",241,12,164,"be",15,"bit.",9,39,241
"72540",241,15,324,"bit.",13,"a",12,39,241
"72541",246,3,184,"only",1,"James",NA,39,246
"72542",246,1,116,"James",6,"cell",3,39,246
"72543",246,6,168,"cell",8,"an",1,39,246
"72544",246,8,252,"an",6,"cell",6,39,246
"72545",246,6,196,"cell",7,"for",8,39,246
"72546",246,7,148,"for",11,"it",6,39,246
"72547",246,11,216,"it",14,"a",7,39,246
"72548",246,14,184,"a",13,"like",11,39,246
"72549",246,13,36,"like",13,"like",14,39,246
"72550",246,13,144,"like",15,"week.",13,39,246
"72551",1,NA,160,"-",NA,"-",NA,40,1
"72552",1,NA,116,"-",NA,"-",NA,40,1
"72553",2,1,244,"Billy",2,"wrote",1,40,2
"72554",2,2,216,"wrote",4,"the",1,40,2
"72555",2,4,168,"the",3,"on",2,40,2
"72556",2,3,192,"on",5,"envelope.",4,40,2
"72557",2,5,172,"envelope.",5,"envelope.",3,40,2
"72558",2,5,280,"envelope.",NA,"-",5,40,2
"72559",3,2,176,"called",1,"He",2,40,3
"72560",3,1,84,"He",3,"over",2,40,3
"72561",3,3,220,"over",4,"his",1,40,3
"72562",3,4,292,"his",4,"his",3,40,3
"72563",3,4,184,"his",3,"over",4,40,3
"72564",3,3,184,"over",4,"his",4,40,3
"72565",3,4,128,"his",NA,"-",3,40,3
"72566",3,NA,268,"-",NA,"-",4,40,3
"72567",3,NA,132,"-",NA,"-",NA,40,3
"72568",6,2,204,"cannot",3,"tell",2,40,6
"72569",6,3,136,"tell",4,"you",2,40,6
"72570",6,4,264,"you",3,"tell",3,40,6
"72571",6,3,192,"tell",2,"cannot",4,40,6
"72572",6,2,144,"cannot",4,"you",3,40,6
"72573",6,4,216,"you",2,"cannot",2,40,6
"72574",6,2,180,"cannot",2,"cannot",4,40,6
"72575",6,2,100,"cannot",3,"tell",2,40,6
"72576",6,3,236,"tell",4,"you",2,40,6
"72577",6,4,228,"you",5,"more.",3,40,6
"72578",6,5,224,"more.",5,"more.",4,40,6
"72579",6,5,272,"more.",5,"more.",5,40,6
"72580",7,1,196,"Michael",2,"gave",1,40,7
"72581",7,2,200,"gave",3,"Adam",1,40,7
"72582",7,3,144,"Adam",4,"two",2,40,7
"72583",7,4,280,"two",5,"pounds.",3,40,7
"72584",9,NA,124,"-",NA,"-",NA,40,9
"72585",9,NA,116,"-",NA,"-",NA,40,9
"72586",9,NA,52,"-",5,"again.",NA,40,9
"72587",10,2,156,"man's",2,"man's",1,40,10
"72588",10,2,72,"man's",2,"man's",2,40,10
"72589",10,2,156,"man's",3,"hair",2,40,10
"72590",10,3,192,"hair",4,"is",2,40,10
"72591",10,4,156,"is",5,"black.",3,40,10
"72592",10,5,236,"black.",4,"is",4,40,10
"72593",10,4,140,"is",5,"black.",5,40,10
"72594",11,NA,136,"-",NA,"-",NA,40,11
"72595",11,NA,124,"-",NA,"-",NA,40,11
"72596",11,NA,296,"-",5,"up.",NA,40,11
"72597",12,2,192,"demand",1,"You'll",1,40,12
"72598",12,1,168,"You'll",2,"demand",2,40,12
"72599",12,2,148,"demand",2,"demand",1,40,12
"72600",12,2,80,"demand",3,"nothing",2,40,12
"72601",12,3,260,"nothing",1,"You'll",2,40,12
"72602",12,1,96,"You'll",3,"nothing",3,40,12
"72603",12,3,180,"nothing",4,"of",1,40,12
"72604",12,4,216,"of",5,"me.",3,40,12
"72605",12,5,152,"me.",5,"me.",4,40,12
"72606",15,2,132,"will",1,"Five",3,40,15
"72607",15,1,204,"Five",2,"will",2,40,15
"72608",15,2,32,"will",3,"be",1,40,15
"72609",15,3,148,"be",4,"listening",2,40,15
"72610",15,4,124,"listening",6,"sure.",3,40,15
"72611",15,6,48,"sure.",6,"sure.",4,40,15
"72612",15,6,44,"sure.",6,"sure.",6,40,15
"72613",15,6,36,"sure.",5,"for",6,40,15
"72614",15,5,140,"for",6,"sure.",6,40,15
"72615",15,6,88,"sure.",6,"sure.",5,40,15
"72616",15,6,100,"sure.",6,"sure.",6,40,15
"72617",15,6,308,"sure.",6,"sure.",6,40,15
"72618",15,6,40,"sure.",6,"sure.",6,40,15
"72619",15,6,40,"sure.",6,"sure.",6,40,15
"72620",15,6,168,"sure.",6,"sure.",6,40,15
"72621",15,6,144,"sure.",6,"sure.",6,40,15
"72622",15,6,108,"sure.",5,"for",6,40,15
"72623",15,5,48,"for",5,"for",6,40,15
"72624",15,5,68,"for",5,"for",5,40,15
"72625",15,5,152,"for",6,"sure.",5,40,15
"72626",15,6,52,"sure.",3,"be",5,40,15
"72627",15,3,124,"be",5,"for",6,40,15
"72628",15,5,60,"for",5,"for",3,40,15
"72629",15,5,144,"for",6,"sure.",5,40,15
"72630",16,NA,124,"-",NA,"-",NA,40,16
"72631",16,NA,96,"-",NA,"-",NA,40,16
"72632",16,NA,124,"-",NA,"-",NA,40,16
"72633",16,NA,136,"-",NA,"-",NA,40,16
"72634",16,NA,252,"-",5,"build",NA,40,16
"72635",17,3,172,"at",2,"smiled",1,40,17
"72636",17,2,140,"smiled",1,"Harry",3,40,17
"72637",17,1,152,"Harry",2,"smiled",2,40,17
"72638",17,2,148,"smiled",4,"his",1,40,17
"72639",17,4,140,"his",5,"little",2,40,17
"72640",17,5,140,"little",6,"brother.",4,40,17
"72641",17,6,240,"brother.",6,"brother.",5,40,17
"72642",17,6,324,"brother.",6,"brother.",6,40,17
"72643",18,6,112,"place.",2,"needed",6,40,18
"72644",18,2,112,"needed",2,"needed",6,40,18
"72645",18,2,148,"needed",3,"putting",2,40,18
"72646",18,3,168,"putting",5,"his",2,40,18
"72647",18,5,240,"his",5,"his",3,40,18
"72648",18,5,292,"his",6,"place.",5,40,18
"72649",18,6,228,"place.",6,"place.",5,40,18
"72650",18,6,164,"place.",6,"place.",6,40,18
"72651",18,6,140,"place.",5,"his",6,40,18
"72652",18,5,320,"his",3,"putting",6,40,18
"72653",18,3,188,"putting",2,"needed",5,40,18
"72654",18,2,144,"needed",3,"putting",3,40,18
"72655",18,3,136,"putting",6,"place.",2,40,18
"72656",19,NA,144,"-",5,"calling",NA,40,19
"72657",19,5,156,"calling",6,"ceased.",NA,40,19
"72658",21,2,196,"broken",2,"broken",1,40,21
"72659",21,2,64,"broken",3,"his",2,40,21
"72660",21,3,224,"his",4,"wrists",2,40,21
"72661",21,4,304,"wrists",5,"very",3,40,21
"72662",21,5,212,"very",6,"badly.",4,40,21
"72663",21,6,220,"badly.",5,"very",5,40,21
"72664",21,5,76,"very",5,"very",6,40,21
"72665",21,5,364,"very",6,"badly.",5,40,21
"72666",21,6,332,"badly.",6,"badly.",5,40,21
"72667",23,NA,184,"-",NA,"-",NA,40,23
"72668",23,NA,160,"-",NA,"-",NA,40,23
"72669",23,NA,140,"-",6,"it.",NA,40,23
"72670",24,2,152,"knew",3,"I",2,40,24
"72671",24,3,136,"I",4,"heard",2,40,24
"72672",24,4,108,"heard",5,"your",3,40,24
"72673",24,5,400,"your",6,"voice.",4,40,24
"72674",24,6,320,"voice.",6,"voice.",5,40,24
"72675",24,6,336,"voice.",6,"voice.",6,40,24
"72676",25,NA,232,"-",NA,"-",NA,40,25
"72677",25,NA,180,"-",NA,"-",NA,40,25
"72678",25,NA,240,"-",NA,"-",NA,40,25
"72679",25,NA,232,"-",NA,"-",NA,40,25
"72680",26,2,156,"walked",2,"walked",1,40,26
"72681",26,2,84,"walked",3,"up",2,40,26
"72682",26,3,196,"up",5,"the",2,40,26
"72683",26,5,196,"the",4,"to",3,40,26
"72684",26,4,128,"to",6,"door.",5,40,26
"72685",28,3,32,"help",NA,"-",3,40,28
"72686",28,NA,72,"-",NA,"-",3,40,28
"72687",28,NA,28,"-",NA,"-",NA,40,28
"72688",29,2,180,"bored",1,"The",2,40,29
"72689",29,1,240,"The",3,"looking",2,40,29
"72690",29,3,284,"looking",4,"soldier",1,40,29
"72691",29,4,228,"soldier",5,"just",3,40,29
"72692",29,5,152,"just",6,"pointed.",4,40,29
"72693",29,6,148,"pointed.",5,"just",5,40,29
"72694",29,5,248,"just",6,"pointed.",6,40,29
"72695",29,6,264,"pointed.",6,"pointed.",5,40,29
"72696",29,6,184,"pointed.",6,"pointed.",6,40,29
"72697",29,6,212,"pointed.",6,"pointed.",6,40,29
"72698",31,NA,100,"-",NA,"-",NA,40,31
"72699",31,NA,228,"-",NA,"-",NA,40,31
"72700",31,NA,196,"-",NA,"-",NA,40,31
"72701",31,NA,188,"-",6,"them.",NA,40,31
"72702",31,6,108,"them.",6,"them.",NA,40,31
"72703",32,NA,172,"-",NA,"-",NA,40,32
"72704",32,NA,128,"-",NA,"-",NA,40,32
"72705",32,NA,144,"-",NA,"-",NA,40,32
"72706",34,NA,120,"-",NA,"-",NA,40,34
"72707",34,NA,148,"-",NA,"-",NA,40,34
"72708",34,NA,136,"-",NA,"-",NA,40,34
"72709",34,NA,152,"-",NA,"-",NA,40,34
"72710",34,NA,116,"-",6,"to",NA,40,34
"72711",34,6,252,"to",7,"live.",NA,40,34
"72712",35,5,60,"again",5,"again",5,40,35
"72713",35,5,24,"again",7,"morning.",5,40,35
"72714",36,NA,168,"-",NA,"-",NA,40,36
"72715",36,NA,144,"-",NA,"-",NA,40,36
"72716",36,NA,116,"-",4,"sent",NA,40,36
"72717",36,4,40,"sent",4,"sent",NA,40,36
"72718",36,4,28,"sent",4,"sent",4,40,36
"72719",36,4,88,"sent",6,"us",4,40,36
"72720",36,6,140,"us",7,"immediately.",4,40,36
"72721",37,NA,84,"-",NA,"-",NA,40,37
"72722",37,NA,224,"-",NA,"-",NA,40,37
"72723",37,NA,148,"-",5,"people",NA,40,37
"72724",37,5,32,"people",5,"people",NA,40,37
"72725",37,5,80,"people",7,"know.",5,40,37
"72726",38,NA,124,"-",NA,"-",NA,40,38
"72727",38,NA,164,"-",NA,"-",NA,40,38
"72728",38,NA,164,"-",NA,"-",NA,40,38
"72729",38,NA,272,"-",NA,"-",NA,40,38
"72730",39,NA,128,"-",NA,"-",NA,40,39
"72731",39,NA,108,"-",NA,"-",NA,40,39
"72732",39,NA,200,"-",NA,"-",NA,40,39
"72733",39,NA,124,"-",NA,"-",NA,40,39
"72734",39,NA,156,"-",7,"slap.",NA,40,39
"72735",40,7,196,"counter.",7,"counter.",NA,40,40
"72736",41,NA,48,"-",NA,"-",NA,40,41
"72737",42,NA,156,"-",NA,"-",NA,40,42
"72738",42,NA,112,"-",6,"went",NA,40,42
"72739",42,6,112,"went",6,"went",NA,40,42
"72740",42,6,144,"went",7,"home.",6,40,42
"72741",42,7,200,"home.",NA,"-",6,40,42
"72742",43,4,192,"and",5,"washed",2,40,43
"72743",43,5,128,"washed",1,"Scott",4,40,43
"72744",43,1,216,"Scott",2,"got",5,40,43
"72745",43,2,136,"got",6,"his",1,40,43
"72746",43,6,208,"his",6,"his",2,40,43
"72747",44,1,80,"Simon",1,"Simon",1,40,44
"72748",44,1,132,"Simon",2,"nodded",1,40,44
"72749",44,2,228,"nodded",3,"and",1,40,44
"72750",44,3,172,"and",4,"walked",2,40,44
"72751",44,4,152,"walked",5,"into",3,40,44
"72752",44,5,92,"into",6,"the",4,40,44
"72753",44,6,144,"the",5,"into",5,40,44
"72754",44,5,120,"into",6,"the",6,40,44
"72755",44,6,104,"the",6,"the",5,40,44
"72756",44,6,220,"the",7,"room.",6,40,44
"72757",45,1,124,"Steve",2,"sat",1,40,45
"72758",45,2,240,"sat",1,"Steve",1,40,45
"72759",45,1,120,"Steve",3,"down",2,40,45
"72760",45,3,196,"down",4,"to",1,40,45
"72761",45,4,168,"to",5,"eat",3,40,45
"72762",45,5,148,"eat",5,"eat",4,40,45
"72763",45,5,112,"eat",4,"to",5,40,45
"72764",45,4,136,"to",6,"his",5,40,45
"72765",45,6,128,"his",2,"sat",4,40,45
"72766",45,2,200,"sat",NA,"-",6,40,45
"72767",45,NA,160,"-",7,"lunch.",2,40,45
"72768",45,7,420,"lunch.",7,"lunch.",NA,40,45
"72769",46,2,196,"smiled",2,"smiled",2,40,46
"72770",46,2,136,"smiled",1,"Ted",2,40,46
"72771",46,1,132,"Ted",2,"smiled",2,40,46
"72772",46,2,148,"smiled",3,"and",1,40,46
"72773",46,3,148,"and",4,"bit",2,40,46
"72774",46,4,148,"bit",5,"his",3,40,46
"72775",46,5,188,"his",5,"his",4,40,46
"72776",46,5,136,"his",4,"bit",5,40,46
"72777",46,4,100,"bit",5,"his",5,40,46
"72778",46,5,132,"his",6,"bottom",4,40,46
"72779",46,6,132,"bottom",7,"lip.",5,40,46
"72780",46,7,64,"lip.",NA,"-",6,40,46
"72781",46,NA,300,"-",7,"lip.",7,40,46
"72782",46,7,164,"lip.",7,"lip.",NA,40,46
"72783",47,7,260,"head.",7,"head.",6,40,47
"72784",47,7,224,"head.",6,"his",7,40,47
"72785",48,NA,140,"-",NA,"-",NA,40,48
"72786",48,NA,132,"-",NA,"-",NA,40,48
"72787",48,NA,148,"-",NA,"-",NA,40,48
