"","text_id","sent_id","trigger_idx","word","freq","surp","max_surp","mean_surp","max_ppmi","mean_ppmi","max_npmi","mean_npmi","max_e_pmi","mean_e_pmi","max_e_ppmi","mean_e_ppmi","max_e_npmi","mean_e_npmi","len"
"11",3,3,4,"his",6.51,4.66127395288999,10.9912723634816,6.99253676321538,3.71749305725098,1.14557750957708,0,0,3.96072370371758,1.21494389328496,4.42640137792802,1.40058720802384,0.465677674210442,0.185643314738878,3
"12",3,3,5,"shoulder",4.5,5.41365771491422,10.9912723634816,6.40972106063404,12.3241231180727,5.22921294765547,0,0,12.2656995007982,5.42154271639267,12.2744798835538,5.50915339977237,0.181483314991134,0.0876106833796981,8
"13",4,4,2,"stayed",4.53,13.975884166946,0,0,9.31590414047241,4.42713205019633,0,-0.0483847459157308,6.95600040007827,3.25631692182988,7.08072293464067,3.36869955127037,0.125312511730018,0.112382629440488,6
"14",4,4,3,"against",5.68,10.6187348386263,13.975884166946,6.98794208347302,0.251300811767578,0.0642041365305583,0,-0.893938938776652,5.80993341338041,2.16502089167793,5.97836957745124,2.36333613590736,0.317580493743923,0.198315244229437,7
"15",4,4,4,"the",7.73,1.69453450985512,13.975884166946,8.19820633519077,6.83524990081787,1.72314974996779,0,-0.0842345025804308,5.83943309437634,1.66845735553839,6.03662200690798,1.83117410113226,0.318937366246893,0.162716745593867,3
"16",4,4,5,"wall",5.04,6.72800798821068,13.975884166946,6.57228837885686,15.7715681791306,6.14608690142632,0,0,15.6970288957185,5.37282315534731,15.701315712113,5.50406168659235,0.227444745207514,0.131238531245038,4
"17",5,5,2,"ran",4.87,12.4793033966656,9.20382034179735,9.20382034179735,1.7612190246582,0.965313911437988,0,-0.0370667775472005,7.37756228603564,3.48017949419288,7.47667853364823,3.61689567540408,0.175470556555086,0.136716181211201,3
"18",5,5,3,"to",7.43,4.54007890797258,12.4793033966656,10.8415618692315,4.79586219787598,2.57760628064473,0,0,3.27624186278398,1.27106263268361,3.52683434733595,1.48084218168478,0.359345036519204,0.209779549001174,2
"19",5,5,4,"the",7.73,1.96496987978149,12.4793033966656,8.74106754881185,7.73912739753723,2.89065993328889,0,-0.00977749294704861,7.83603740157126,2.46042970476542,7.94403804580502,2.59905039076246,0.299882298063688,0.138620685997039,3
"20",5,5,5,"toilet",4.31,11.1484091724526,12.4793033966656,7.04704313155426,11.6007183305919,4.09455537702888,0,0,11.5410848012003,3.63214052815643,11.5536648777846,3.78957765397762,0.277798426609146,0.157437125821199,6
"21",6,6,2,"cannot",5.11,12.6166523220947,0,0,7.3321852684021,5.82340598106384,0,0,6.8688601869832,5.67307624653704,7.01360134908942,5.75588538687843,0.144741162106224,0.0828091403413908,6
"22",6,6,3,"tell",5.53,6.79782923413729,12.6166523220947,6.30832616104733,2.34261846542358,0.920336298644543,0,-0.00985812644163767,7.94772788649144,2.0568923177519,7.95356999333157,2.1636351006425,0.246912304147515,0.106742782890603,4
"23",6,6,4,"you",6.98,1.58807207113609,12.6166523220947,6.47149385207732,6.53080797195435,1.68125149607658,0,-0.00431972079806858,4.25210383823379,1.74945449541115,4.437803246888,1.87497732605726,0.212971476785156,0.125522830646101,3
"24",6,6,5,"more",6.36,10.6242670039064,12.6166523220947,5.25063840684201,2.25943946838379,0.924809430725873,0,-0.364184118807316,5.24036567110888,1.67372853567666,5.74172560760133,1.91230758784789,0.501359936492443,0.238579052171231,4
"25",7,7,2,"gave",5.25,13.1641877216906,15.839567036325,15.839567036325,2.6862268447876,1.30882263183594,0,-0.116414388020833,7.03543276686215,3.33712251983885,7.14811919358391,3.46997554604042,0.158176984228887,0.132853026201567,4
